structure,folder,coordinate,diffs_0,diffs_1,diffs_2,diffs_3,diffs_4,diffs_5,diffs_6,diffs_7,diffs_8,diffs_9,diffs_10,diffs_11,diffs_12,diffs_13,diffs_14,diffs_gnorm,forces_0,forces_1,forces_2,forces_3,forces_4,forces_5,forces_6,forces_7,forces_8,forces_9,forces_10,forces_11,forces_12,forces_13,forces_14,forces_gnorm
structure111,random,y,-22.40502540752101,-5.079033028747933,-5.703223127659315,-7.397608881031858,-8.617640687540472,-2.2867459381799278,38.28554161337736,28.23821071569792,19.716467272193864,2.2341736139751522,6.100953282011274,-5.778836041322074,33.68824933271281,-48.38711119520355,-26.83924213432531,138.62563552858066,-7.898932895629442,-0.23518339768894148,-6.582849800301557,-0.7854635907732712,-17.55359650863348,-1.3342708348402634,-2.8579802749863017,8.549966500315135,6.265703484607262,-0.01326811280931281,17.296445751473236,-17.670767142175507,2.3263316330182486,9.414213980311313,11.07965120811289,68.54368076790522
structure111,random,z,-56.44902109132585,25.398405736728524,19.69800204628834,14.908016495673044,-0.31939723251403485,-14.62273187929814,3.3305813351334272,-29.379770763258268,49.47161809639966,-17.642713006813572,37.91435299312846,-13.561517964864674,0.12287211937705503,-30.28343029926992,13.436902677806653,138.62563552858066,-9.433244881669163,-0.3722823428937083,7.177804454477704,-6.23985519209053,17.14781824365847,-0.49756807554466603,13.005925884896525,-1.322822789191962,-19.44676573154488,-0.41294757556814543,19.06065659679414,-17.916737545271733,0.10693593655532753,10.921079930200753,-11.777996912808153,68.54368076790522
structure112,random,x,4.791807368831057,-0.8865505658277925,7.992053019608443,10.69093514878741,24.60832221918404,1.1401235765119138,-12.159704039732201,-7.2171383360883175,6.030952388581125,-3.1115802943280224,-2.1996281521732386,-1.1669862945206948,-27.078601655239744,-20.40468365968928,14.121874634651379,127.14391302595686,-42.144689331302146,-30.103143741620194,17.532813357172476,7.864439802327354,8.599558649057908,0.683878205456966,9.342612764347141,10.35797631106678,-28.967631737623655,16.944214722445892,-0.30971298578019457,-17.40891227871343,23.177772445125317,23.589671868672934,0.8411519493668516,115.38790803007896
structure112,random,y,30.467371329267547,-23.015422433965625,41.10818860332165,-9.681181601439437,-1.7190297220053017,-6.974391100089535,12.253498197715244,-34.2427443239609,-9.91920923742238,33.34079063293089,-8.55251011156562,-8.53282862740032,13.310319031656613,-45.18460779243689,12.815361588311958,127.14391302595686,24.89966444513386,-37.350013805724004,26.897547550066182,-1.149816101645779,-0.563072955386977,-1.087086543896816,18.20064481748259,-25.839478051772243,-3.965105493126603,19.153070848396343,-0.4601450624799694,-17.478591440302154,1.118799854575823,-3.097042852847607,0.7206247915273533,115.38790803007896
structure112,random,z,-27.87575330972697,-28.588830357773322,-8.872568634696508,-16.26168934542834,15.585954849676506,1.7616763775401816,4.496563012618268,-4.7208655097562096,7.7580193916611435,1.623470701842433,42.33762347350457,-3.906308492227246,-11.824446219344463,-8.009399124671644,33.167307044368734,127.14391302595686,6.2170526463419815,-6.744898894431249,17.335001290169288,-1.2822104408107375,0.15439862654939474,-0.19114549214518503,-16.3418676759296,17.556940957002396,-28.859371886736152,16.88895022302429,2.5151873832848164,17.193761915810107,-0.7428146943651194,-25.395592479316683,1.6966085215524451,115.38790803007896
structure113,random,x,0.2196230658214638,-10.298936989279031,-0.3376211633019411,14.490046420170206,7.1104863127740146,-3106.74901066276,9.487184789617816,0.9377132695947064,-12.373428092017251,-10.141343194811771,-0.5987738731208654,-10.812647774296046,4.2870141432359965,-4.194156468687264,-1.7354057300949381,3876.970315295193,-0.056369298383309965,-17.420183650603917,-0.06139182871808213,22.499752352259513,17.353033485247924,12.162580354318834,17.274186536804063,-12.162580354318832,-17.330860679499352,-17.356465039401602,0.10956862262847422,-17.24941447670081,-24.436726944161933,24.43672694416193,12.238143976367072,120.39445636301275
structure113,random,y,-7.975875983069259,-15.560283923362555,11.518011349902165,0.262654532565402,-34.97635424246623,-2056.3166264660817,-37.11505636369849,-2.3837803524117573,7.064034348682645,44.31905720107666,2.8527802220098115,4.8919495277357505,9.762739498253103,24.051989914089226,-38.601419600126334,3876.970315295193,-1.4208553331924056,9.643785128422996,7.7981152158949705,-13.513689841873568,5.429222000030375,-12.121776581750481,5.193703682334704,-19.64014181470052,18.98288532230916,19.563377857248263,0.31893649911253685,17.621865259595737,-24.684361346127822,-23.702353616013212,10.531287568709256,120.39445636301275
structure113,random,z,43.51581233851987,-19.646699440198873,-6.436524647022669,-31.348029936111796,11.043849494977977,-1064.2939893112004,0.7125649719811701,-29.126201407393474,1.1747745222556305,-0.1669656511499206,37.23135441593234,9.960271105821057,-25.517787037602886,-27.301377176773713,50.66445167324135,3876.970315295193,9.182769455280546,9.590640015913943,0.007106808313216473,10.940349626530525,-47.95076427190608,11.371688572729237,48.42045688546117,11.397087501215161,-16.907862618853606,16.698516276361005,1.6599911778057477,-17.277648984135876,-1.0725722785276603,-1.1943197572534745,-34.86543840893383,120.39445636301275
structure114,random,x,-6.408807585769862,-1.151361157848959,-11.417749898824836,0.3232825398469353,-14.281291161389388,-7.292751971036929,4.8780147799534275,-5.025120117265083,9.713148006811293,0.3817533681067284,-10.35704562748133,20.366715075176387,2.6184310949240888,3.958416951676312,2.1730545100706453,166.6150118004538,24.40855097070746,-0.1149905409058454,12.113879799664108,0.09552190093129215,-5.193469754318871,-29.454567177588146,41.635517847156805,-41.63551784715681,17.366062658961045,-0.05877044326264337,-17.305666744054907,34.71681516550044,-12.203262939227221,-12.149212924871122,-12.220889971535566,117.32091749535547
structure114,random,y,-9.14901944115343,7.417964307061635,-23.54557057401406,4.299531571403852,-13.824389940147,-15.894759052258955,38.69151325489688,34.78367073643632,-4.141135497145523,-5.775125993970527,-6.855001600412455,14.447537438830311,-34.32480693614237,-24.200709174096716,46.20016357326894,166.6150118004538,-1.66581337577369,1.5650338321564643,4.013803274279304,0.8810943948133484,-5.362912241623822,-5.009770058109824,0.28173434970960454,-4.508830729666238,15.174325935652499,-0.23730293752541035,-17.58743861499394,0.8076685138008828,10.313648095485256,11.016865350566363,-9.68210578877082,117.32091749535547
structure114,random,z,-35.14395633538649,7.810166342260474,-14.711449073909755,-13.925360772767219,19.653220974544343,-34.613601287801174,-9.264810896481157,-9.066349281655635,13.358757231967708,40.13197706687484,1.328718045930105,-23.058889549521325,66.80756378751613,-74.34973960823058,52.89970789807413,166.6150118004538,24.647150664542387,1.7000139468542952,-13.58144600965536,4.972095788501125,-30.1625350861753,23.261052609118444,-17.561143730797248,-18.112628255574084,18.37044178518152,35.81416525575399,-16.99342900644103,-1.912188700219927,16.033138196895095,-16.612374910046125,-9.862312547937801,117.32091749535547
structure115,random,x,-3.1762591814268077,-1.54606790590192,11.47182737138427,-12.06506196839157,2.2085634078177248,12.611280589030121,11.730858922224447,-2.939528854659857,1.863508496345392,0.5865501984757351,0.24370782963831258,-20.10913784304441,-6.29875215897986,0.448873880215437,0.0718007445901392,88.73577363920259,-0.029719658337700447,-0.05840338822576229,17.42197216655516,-17.47866239219787,-12.131816776865026,5.23176808441177,5.175077858769062,12.261520260945524,-12.129279415888975,-0.11050195991907727,-0.05652144935419848,-34.772834666497424,36.65733093446488,0.01584072231282717,0.004229679826840021,102.5775725330095
structure115,random,y,18.98170239302887,-7.498584213625621,5.933976422121701,-17.060495586512573,-1.9681377675945728,8.62715954396787,-1.0139061339297284,-20.210206827163372,7.277732217489345,-4.851530793400288,-32.802270447380586,3.8799040831969265,-5.573756522093324,9.735898243912468,30.58457257374319,88.73577363920259,8.043681124956809,-1.2046612287447733,11.277913792148965,-17.702088623028086,-12.569625504166629,35.611319920997204,-29.190150810619905,4.843830018681499,-11.91229233870731,-0.08659614737226318,-1.6792289303145471,0.25005414389055447,12.064084200397465,0.4309912850722919,1.8227690968087145,102.5775725330095
structure115,random,z,-21.177167155463167,-10.094254428054816,8.640912168653177,2.417874392151335,-16.08156445344432,9.071229940474689,26.043067546569553,-6.597998077406231,-7.709206058251316,3.622125055371926,7.078128242648039,-1.9296406715642351,-31.479768637685897,13.95593169605258,18.99999239145384,88.73577363920259,-1.7683112547198854,-0.6845155071029909,-16.002226618402293,-16.000802849149675,9.08947759944149,-3.445159246769744,2.958651516644338,-11.900951391338193,-19.80334807462768,34.763824476666855,0.2791498196689113,34.74017567382233,-13.771046031386053,0.5416338981960483,1.0034479890565449,102.5775725330095
structure116,random,x,0.9200701728088779,1.9620381576018968,-1.5566578892287097,24.419224328359483,2.4622258353022843,2.5482789975877758,-1.3905794676066257,-3.525530344793487,-0.9242880488834051,-20.071871333120203,-9.532948435472694,9.385094854567983,-2.0092587912363182,-4.954935633790392,1.1055482819223195,156.0255912685533,0.03942709326656253,0.08215979970619505,-0.055921835791074126,22.442835872848274,-12.048647583426256,-12.069479515721262,-0.05637892985332011,12.048647583426256,-0.04004850784730843,-34.779719241434734,-17.471900181385745,17.5294643652825,-0.0811195407991902,24.418641524385123,0.04203909734400739,142.03156602794883
structure116,random,y,-7.004432835397144,3.4874481921060174,11.188549446480346,17.041964483710103,5.053866684767616,-8.23956534477442,2.7963965484083286,5.838939332195223,-6.120359685004363,2.7764824423224974,26.010786316116235,-38.969752444899044,9.695777538604881,-20.507701742864704,-1.2771257412047363,156.0255912685533,-0.9106529352625126,0.6443236235405196,5.883388997108222,20.9514442382203,-12.71680698551517,-19.799316087450876,-0.028705681067085143,-12.185443759665212,-5.5092027352089366,34.42581982919757,18.66005895444778,-53.79328740963608,0.5401157266078044,23.883679329966625,-0.045415105282978416,142.03156602794883
structure116,random,z,-9.916577162219948,-28.92813152909657,-4.679961732499266,-7.682661704326585,-11.481741357278974,-32.62013605800858,44.468864491069674,-13.130300355361838,5.334912946836948,8.799072709688291,7.093067549220554,-3.6544337010017687,101.0651062342461,14.762996650437538,-69.05683653952485,156.0255912685533,-1.0646876504349305,5.837755310879922,-0.693677886555069,-47.974767110141,47.247650370296114,-56.69971383943559,4.109936759896901,46.678538128034255,0.8566117750891171,0.044776721040994394,17.106659768349008,-17.60523657795222,4.397621362089046,0.33136803425501915,-2.5728351654115555,142.03156602794883
structure117,random,x,1.2855478032977563,3.9336377409556134,4.415047853231448,-12.866657383181089,5.2553496448166825,-6.648115254118891,-6.478917556685243,2.9292392870802537,-0.21704338650141247,-6.164545500660007,3.482838814807226,-2.7937666288570777,-3.320124127321332,10.844353160261715,6.05593060523795,71.33932334408506,0.08386558351689034,-0.07372084309553309,-12.073442709748829,11.732781729710338,0.9022085697347679,-0.9689693807621653,-0.9718046463092038,0.1469083574394581,0.5965828762772677,-0.37537213477448406,0.3011710658837832,-0.10109195139015242,12.153642496206286,-11.736329418952439,0.3835704062640194,41.67754178290179
structure117,random,y,11.045309951132372,-3.6085718523991823,-5.079247154042957,-11.71070195493533,7.6951179293427305,-2.167862172708111,4.064159153074038,-7.593425308809762,-8.075667906903613,0.42019665838189363,-3.9720838908900618,3.19712199667842,19.76482955945776,12.840119877875257,-17.47465266656828,71.33932334408506,1.7918022813547194,-0.7643137449511357,12.293762427731512,11.855235500497123,1.0295643382096171,-0.726454821703179,0.8140239584385365,-1.0033220930437003,-1.044378762113236,-0.010941679234943224,-0.46905113682122845,-0.08992816126362815,-11.10031419509662,-11.581492639915805,-0.9941912720880298,41.67754178290179
structure117,random,z,12.504481083282037,19.404444232397694,9.793950939742228,10.563577512787008,12.340107783597146,8.435319084656987,-16.453424563489577,-9.211813328431449,-13.220683624820161,2.6090426327858567,3.6321352760255703,-19.223718782207452,10.582399504324007,1.0229913506629051,-34.005419774584155,71.33932334408506,0.6461428452569885,1.4687492239538367,-11.672399976907458,-11.759358850087384,0.6120118545990435,0.5012836390889207,-0.8187640049270809,-1.096021011570968,-0.6438054714726581,0.14699466223518448,0.28666424076002717,-1.1997820221763054,12.970922620397806,12.37590599197662,-1.8185437411265655,41.67754178290179
structure118,random,x,5.6792607629983625,5.0440128178303265,-13.11505111856105,-2.495618133188447,-15.16344756189454,-21.60867079582424,4.574051103837192,26.024063736024004,-5.390859747373218,23.305447339817608,-7.252224195524607,-1.8067309977004518,-1.1865422159214853,12.689188858453548,-9.656975051184249,69.08651629549416,0.23277257976260946,17.291141654319915,-17.68538404707511,-0.20105525858633622,-17.820094973633942,-8.169717860584964,0.3878130822473942,8.47122417900748,-17.302085064935206,35.04890416812667,-17.350002488393667,16.996581005701824,-0.05076772173448073,0.6837177282493098,-0.533046982471472,83.35102508458966
structure118,random,y,4.832133592527619,0.669668093474967,-11.181630615447407,-8.070480963198237,18.576203127934267,3.410855805839796,2.359597261122667,-0.06949920958450193,16.546771004455554,-4.521009043486656,-2.870881153474201,-17.08425606693994,-7.2484247275570315,1.3171990130598052,2.0659050734842803,69.08651629549416,0.05227161722494755,17.02097465431726,-18.226650613169607,-1.115046539351903,18.63883425315991,0.8150903060174636,-0.49050125931742344,0.11898136691266825,18.560563749180794,-0.31378558463872946,-17.067209051412053,-17.69624398992336,-0.43931638015710295,0.04267246381781803,0.09936500733931702,83.35102508458966
structure118,random,z,-2.932541201831208,-2.5106728215124554,-17.12478539614754,10.704343788929076,6.374533023494532,-4.978969021910753,-3.310928966044325,-1.942958415150216,-1.4103157670864206,6.542764491099543,8.705721370689153,-2.9714521206981583,-13.248792380860293,2.215134975133321,14.708562625087106,69.08651629549416,-0.22470018748017978,-17.158904479430813,-18.50994517512464,1.236555954193251,17.9880529435634,-0.8939004950254973,0.7424513674053537,-0.1648622414383601,16.378634715938166,0.25227176942913065,17.537260393579018,-17.308306612707902,-0.7148114061884882,0.06762725536010167,0.7725761979274577,83.35102508458966
structure119,random,x,7.425372198114819,-3.275312025885295,-7.70387970116787,3.1692863034704426,-2.5180595615393986,1.9260680798387546,-6.788630005219375,0.22046043063008539,-5.781083161213472,11.451117157281722,-0.9992241640677649,10.302447862720387,-3.0901526122028518,-3.048099277505551,-4.984874742379442,154.37001161817477,17.263063329539357,-0.020518759536258466,-29.442000990198633,-12.259347275254989,-0.02710167891852408,0.027101678918523997,-29.486332406641772,0.07961578733520819,-41.822118057212016,17.07815641776185,0.16996555524319917,17.30208877521128,24.505159663499583,12.194829256143727,24.43743870410946,131.7416981198891
structure119,random,y,-0.3776069100462092,5.741195363313245,46.209299866457,27.85688731738054,-16.058353273288553,-29.139158893266146,-9.768323191946315,-19.693557139024836,33.51637113382964,-12.616045345782343,28.16946959764309,-11.507692659017918,-13.434421888750519,-2.8543482774855886,-26.69278037820782,154.37001161817477,15.970932049653252,0.9270277796645536,15.35315357304006,-3.941212434643672,-2.6107885225250387,-9.009223985354868,-4.283307406274,-8.577870303384604,-4.644874660456216,-52.05756784546087,1.6095140832618888,16.24345483386852,24.35615127876082,12.198261424613195,-1.5336498647630115,131.7416981198891
structure119,random,z,37.94467165029316,3.4692376305828327,4.919986782666162,7.639713119823784,-19.491794780221444,-9.805189869271883,-30.826142867485135,-18.540644344937657,32.0948548978168,-10.089402467684437,15.510143265187157,-13.383378992315995,-78.20610502207717,4.518041106103404,68.45739265471097,154.37001161817477,27.173742917571445,-0.6697067881855707,-35.645354896434796,-4.673936464107752,-42.229754412826054,-36.8870429480345,21.553778641206108,-1.195461043803364,25.82429191022921,16.546652993074048,1.1961730550971406,16.840482469483018,-4.188030737235778,12.477240217597314,3.8769250863695737,131.7416981198891
structure11,random,x,-21.108305197664784,21.410706532355285,-0.9169419118578253,-7.0220692959842985,5.085564092423496,13.830692664512942,-20.160098373694314,1.5204736705664688,-12.322490228338165,-7.354318203996159,9.391554143917219,-7.6522502217178525,10.145701226996852,-15.715420810887489,25.835380104832122,172.05866095524306,-20.013833642260693,8.845718899759875,0.5722177693378887,11.987975860609927,17.364774191266243,36.61760562408303,-37.502392706056376,27.75093115919895,-16.806228226974458,-17.601190151763735,17.89014822223781,-17.72930216118597,0.5087007808878976,-0.939586960201195,-10.945538658939203,122.90988223271921
structure11,random,y,-8.62308553437932,1.1487899002408608,21.245565689172228,-31.181216281345673,-5.128752766702139,-1.9742712495632475,-3.4237111941827276,-0.6964452435621356,2.2836280772241144,25.05408334137229,8.373981692330124,-6.809834394724344,-8.826386131203686,-19.185332998208654,15.38570211592556,172.05866095524306,-17.477222879298505,0.040627065688412685,8.073764450874503,4.612028183501379,10.345507950568969,-29.40726586152597,-29.43646216914399,-0.5603951151780834,-10.235355063137918,52.640658354767886,17.311887004617798,-17.638613508926003,24.256359368306047,-1.107415462344407,-11.418102318770138,122.90988223271921
structure11,random,z,19.299351051090436,-8.765840417252765,30.164092398694255,48.56433562614458,35.61518715200769,-56.97083206847261,-45.57021078448121,-17.584311276502127,-4.062069519890244,50.690285302663206,-2.920896734946329,-5.96563969552681,57.503245038840284,-27.947516075160667,-79.6542073966318,172.05866095524306,17.4511985017725,0.05091912627211548,3.5199519368230945,-2.1975558423747383,25.53528850324369,-15.202049284918942,-8.141865364774745,-0.7912087299409515,10.338428962162496,19.130750862291364,-17.662941157814522,-17.136242027637426,-21.603224935787544,-1.1629670388539908,7.871516489537621,122.90988223271921
structure120,random,x,-10.515453782820618,-1.8609254852189936,-11.541678098270882,2.6639679652805177,-10.98761305070945,-7.596277441181582,-6.252337731049733,8.959631090260379,-4.874422455569622,0.27524494653604253,9.662845454108986,20.915595466534377,0.7288346146730058,-0.05843732270172525,-0.09775473358116389,105.41267597577755,-17.253931238926935,-0.03350783759942771,-17.31263713786558,-24.423821058708732,-17.391865200819808,-29.533282407008844,24.42382105870874,17.25393123892694,12.235502425774461,-0.05466049226202986,17.467149453312196,34.604196485995715,0.03279215580458975,-0.007773179297623034,-0.005914266033613783,117.3592656178227
structure120,random,y,2.9142854510829017,0.18343689237445449,19.173010043847448,-19.171374521696414,5.519862545297748,-20.886300466686414,-31.162321121622163,6.004996055076776,4.829066205544565,3.715676358530366,3.488259300668751,1.7261046052032019,-25.626799377334045,57.88189378294819,-18.17278294252923,105.41267597577755,-16.572449692484795,-0.0446115552445841,18.86083680900488,-2.4917323943107235,16.6938183749254,-5.690472894437816,-8.381914344082926,-15.484670198662647,19.999525946280276,34.251786362593634,-17.49681340856986,0.3445673023030944,-1.135485388012496,3.450219648576112,-26.302604567877534,117.3592656178227
structure120,random,z,-11.620298922210969,-22.340328937567755,4.836537123501896,17.145087584496885,-0.02950070372364939,-6.392169919219773,18.67843279078784,-10.658533566436942,13.542547239129712,7.361343423585703,12.061114576553708,7.364807818668183,11.383164146280311,-31.40461481669888,-19.734078990254176,105.41267597577755,-17.597199683200405,-7.848048689956104,18.099736744506266,-24.225322446177525,-10.779355327825542,-3.8254514390697536,-23.674232397954903,-17.58438723838874,-12.03197317052346,34.42086193035167,17.137698446050415,0.4384951293266004,0.4412886507638951,23.159250203065305,23.86863928903226,117.3592656178227
structure121,random,x,7.9190861724430075,-11.242283272753962,33.28450496762253,17.699366280423796,-25.521296889602944,-7.34907631791902,-18.85297944805187,-0.4696786984186494,1.869854330159781,15.522120146055729,-28.598295510684366,7.128563199629076,-2.1570403946584022,19.752861565567187,-13.721914768439792,123.35256134360871,1.1351390368837821,-17.727643042237435,9.599285540341388,18.397221999042912,-8.489351739494069,-18.05311048218227,-19.201068789722157,-0.14350092036771656,0.15250603746963534,34.8110169080007,-1.720477323484929,0.722712425010881,12.496847239480532,1.1933322942274662,-13.172909182968727,98.88748426271017
structure121,random,y,8.508499262251744,0.04203088001213927,-17.121307798444317,-13.338009561035088,-16.183643481759752,-5.573245655866092,-0.846029920336013,12.438535755094085,6.70235524890705,-8.674251899847661,34.320356756761136,-16.89766023183049,26.286287725383232,21.29689777425819,-36.17314390761613,123.35256134360871,1.9360620769286385,17.220450633444685,-1.353594045739366,-18.320751449935152,-1.2882390237226922,16.88086970579672,16.430960268143934,2.136112742679024,0.2463794679549902,-34.89965372749519,1.717368754994654,-1.0423882271300424,13.887121636337383,1.1516111855817301,-14.702309997839302,98.88748426271017
structure121,random,z,-1.855069069395767,-28.341032316875545,23.964860310859905,-15.138850076649785,28.34126603500231,-17.811753746355834,7.941898249458425,7.17254903697493,-12.251322408313952,7.857641768344817,-16.956134478860385,13.256457565581218,22.471793829453258,-40.78949919114586,11.443001131569185,123.35256134360871,-0.5807237298417669,-17.897645373746183,2.316390232388726,40.656095312146114,7.963073975653684,9.60500418608776,16.84050831903699,0.379914290529337,-0.3473398631176755,0.3260847189239229,-34.70104691190059,0.4654713345866172,-11.028429356183498,-2.226784396364332,-11.770572738199105,98.88748426271017
structure122,random,x,13.540726769577056,0.3568661652124617,11.547461781661042,11.85277168520842,5.288746162879598,-18.65687458667577,13.154324275670369,-15.08653324225958,12.718946763215449,-8.492747764855496,6.01451848998655,14.19350237151652,-0.9010952997438606,-5.725689519155361,-38.43385781855474,102.1454340374145,34.23063240438532,0.030266231660878072,-11.13771007575104,-11.872123567765115,-9.971057525469368,4.4875280411466,6.912850193873129,-7.106149175890318,5.486376763347591,-17.35504853788632,0.24565920945146816,-16.002415382209307,12.420261850750826,-0.3553238498209374,9.98625342017659,91.68361985698573
structure122,random,y,-10.640123104847273,-0.6026903151943716,8.142284966834449,-7.4644700147907015,-17.856383350189017,-30.303360060088796,16.904719528557457,16.951018598244662,4.281913666913392,9.047341776337205,8.519261607647897,4.51382799633212,4.5938668390321675,2.6144083843070405,-8.345057909359971,102.1454340374145,-34.69309594933149,-0.36943447107124977,-12.731033910187202,12.380095548963501,9.240336347766853,3.9482853765480836,7.810669864833145,7.812846596543102,-28.643713587960814,17.380595158350225,0.5487728438324933,17.40838351099216,-12.119352358677704,0.12428347691768156,11.902361552481219,91.68361985698573
structure122,random,z,-32.64459244243967,23.740865555148837,-4.0778829070315235,6.3151576211883675,7.825117944062486,3.0049736698490768,-4.694778763155623,-1.2727817387461453,27.382620716458167,14.276153642857015,-6.758233870086239,-2.715634582028533,-19.112737692641513,-33.339234027943526,24.85246023223268,102.1454340374145,-8.067616810834624,2.6696383120701412,-12.536791765065809,11.624806504149241,17.694764925065037,-12.029069002886306,-0.6010071851276599,-0.5918794577125797,12.781806443818564,-16.585407246624207,-0.003609326650243827,-17.812367170985578,-12.875277711495082,23.097426995556688,13.234582496722414,91.68361985698573
structure123,random,x,9.870401824127919,8.463118665794813,-0.49481732303529263,16.2276725519404,-5.944409218156978,0.9924208039436307,-21.132677873742555,11.10841418346941,2.385310058601259,-11.097659345320833,7.726333513163631,-9.828733331823692,2.333244722521993,-11.019211707894677,1.8948013684802212,86.78304960992021,4.592257482519143,17.417064250093627,12.899524754948661,8.009103516178408,11.86800228194084,0.04120526501518677,-8.328575339096753,17.81361270522102,0.17739068095315705,-34.52344054173735,0.3240620770905692,-17.50544147488445,0.17405903427958447,-0.7090845759777897,-12.249740116543844,78.45064076981035
structure123,random,y,3.913394624846602,1.9590075401848384,-7.399990750284438,-1.0296010477999178,-17.981823365428607,2.3134164224128058,-7.361026269327684,-3.4125368476064963,7.0814063178216795,-1.572236645437883,-17.94516727346706,-0.9873331408453956,-7.928568083396747,2.5573125683694,45.12870334972774,86.78304960992021,-29.202571066400687,17.73021318416052,11.841913180339276,0.4614748717348042,11.272407888965423,-0.5040357471667243,-0.3811570896599715,17.043174396955457,0.36135179531293266,-0.3470308717860352,-0.8298735902196355,-17.18577157147094,-0.4554110746369576,0.04511541989948856,-9.849799726026927,78.45064076981035
structure123,random,z,-5.855074232657845,11.513497449447977,16.25331145232097,-4.809352603521052,11.56656560279934,-9.134096404737683,-9.9389062494107,3.502271791160376,9.359482531901085,-7.480113460038197,6.019203504931104,-13.832973985092664,-25.365613320818074,31.875835320789324,-17.680616367765047,86.78304960992021,-5.867426688024256,16.92908992592138,-10.921292720960453,0.3127801556820847,-10.952026467680477,-0.9940019617951384,-0.46537963870025334,17.16617348306315,0.46736559773635034,-0.30055263267405674,0.4481553489861656,-17.700160745919735,-1.2420487241224913,1.7501140307463738,11.369211037741353,78.45064076981035
structure124,random,x,7.098156332950415,-8.101235223179138,-47.62462193238307,7.846129748148055,5.769693933392383,5.939189723301785,11.994148601191483,6.3801426082009005,-6.637312533760146,-9.550008059393233,-19.467076129812064,-0.35205829511968845,-3.6611072660667383,-0.8605502837946315,6.489111031896849,214.22822971198335,29.74396105571263,-29.573438217769635,-29.573438217769635,29.743961055712628,29.573438217769635,29.573438217769635,5.121806334034584,29.573438217769628,-29.573438217769628,-17.487197475254256,-34.92140748934325,0.05723360210771281,12.198765763436251,-0.029795532504659817,-24.427327313901635,137.58227654470284
structure124,random,y,-13.004831792878788,10.82914464560502,-53.278916812214106,-6.362863090297869,-13.160688617023872,11.40513917931193,-7.237710929335732,7.588984829480563,-7.5761817405416805,10.24014304710813,20.119211013534372,0.3368284262792762,-3.5882174263168665,-0.7180029523558593,-0.783239541794591,214.22822971198335,-5.117560447616525,5.125703794194181,-5.125703794194174,-29.57308979151117,-5.125703794194174,5.125703794194174,-29.57733567792922,29.744309481971094,-29.744309481971094,17.371569290444555,34.804618323939344,-0.05839458270197158,12.201520501066616,-0.024286566292855943,-0.02704104939875778,137.58227654470284
structure124,random,z,-6.370531922333034,8.661712048533593,7.02362865745733,56.8583680140785,24.13059067004883,30.448139569352207,37.196678214843885,-84.97171074334865,-83.82499815970958,24.631344133817255,-53.23202088728958,19.07083280423279,-71.0620059462166,92.03061646217057,-24.561911240329334,214.22822971198335,-3.765136269086379,0.38680142626516373,12.181143482719781,12.661474743756752,7.920956576699475,12.18114348271979,-0.8199543594946614,-17.74156920787578,-17.707468188766654,18.01650899190945,-1.5719421833888503,-33.935295878501165,34.4413730028956,-21.784048385709564,-0.46398723414302107,137.58227654470284
structure125,random,x,9.664944548151302,-8.014926074257554,6.355343622195725,-6.0449223676335295,-1.6918389369791098,-13.136104657747202,-7.628614521698992,0.5097639870143573,8.272893903231335,9.180511771500653,-9.867121852551023,-4.023602510962193,-9.559903165104677,17.328662243618208,-0.47926537254949314,69.91816554499945,1.187999159310305,-1.1062552590514247,0.3956245092341152,0.017791349422350295,-12.962844144548761,12.413604290691309,-0.5919156979220795,-0.032514843056401996,0.49204864660709996,0.14046643777210888,-0.2425939100454917,-0.07081199410202627,-0.6035505720133295,0.9723593640197281,-0.009407336317499496,39.89981376801469
structure125,random,y,12.797373585036576,-0.009859770359532422,-17.789704274911518,-2.4643400038250873,14.74342963966497,4.172846515848135,2.975055681407768,2.7659909834546763,0.23184694708968515,3.3941530891419798,0.13096927469410294,-3.0773986275089884,-17.020089971325795,-23.524435997320218,18.80075094843114,69.91816554499945,7.144169498176423,0.5752683078235841,-8.010618091437196,-0.03328906710136667,-11.44379760439279,-12.57695538229202,0.9635908982208431,0.04417771848813694,-0.036957309806732896,-0.16034899936358132,0.013485080828964697,0.1130423455414924,-1.070168296766764,23.28674186543561,1.191659036645405,39.89981376801469
structure125,random,z,2.5074829779698264,2.3312988147561624,2.7133163781555076,2.024036601598162,5.016967944202662,7.5250580878075475,-2.4149363657889187,-7.935315420659456,-8.888367481125911,6.777540485352272,7.2966418152297345,12.820393074362979,-25.937045172014553,-20.700066714768976,13.753497182649317,69.91816554499945,0.32576960192932464,0.1534909364850331,0.3375923387609131,0.22961222172751639,13.122733321226152,-11.710800931493003,-0.46149993217096874,-0.5717283774880237,-0.22164841153756687,0.10114040307283945,0.07132787438097421,0.23832346159422202,-1.456885250442507,-1.116078040611813,0.9586507845669074,39.89981376801469
structure126,random,x,-11.332106740664466,8.421140582478673,-1.0584248007744208,-10.619656612375374,-11.625634825926891,21.596433893322168,-10.768340925479746,-2.403189816989757,-2.8121579790172264,-10.481247869409168,10.205185924837352,10.200394480937113,0.14590733817123752,0.5573071764350364,0.6248164117963976,110.34631822706503,-29.68778906006671,29.68778906006671,0.1725909317069195,-17.44396727595216,-5.166490897935032,22.46859249417815,-17.497584977923328,-12.359275989790701,12.359275989790701,-17.30390047518529,17.358623508836526,17.358409352531428,0.007564011494307716,0.02141449829050148,0.02474882995797104,103.18644936516229
